id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
2047,Bouchées à la reine au poulet,https://www.marmiton.org/recettes/recette_bouchees-a-la-reine-au-poulet_28783.aspx,3.9,apéritif ou buffet,bouchée ou amuse-bouche,,,,facile,"['Dans une casserole, faire un roux avec le beurre et la farine. Ajouter le bouillon de volaille, assaisonner et faire mijoter 10 min.', ""Nettoyer et couper les champignons en quatre. Les plonger dans la sauce avec le jus d'un demi-citron."", 'Ajouter les morceaux de volaille au tout et incorporer la crème.', ""Dans une autre casserole, faire chauffer à feu doux les jaunes d'oeufs, un peu d'eau et le beurre fondu. Assaisonner et recouvrir la sauce mousseline du jus d'un demi-citron."", 'Remplir les bouchées à la reine de la sauce aux champignons puis de la sauce mousseline.']",moyen,4,30,25,55,['https://static.afcdn.com/relmrtn/lazyload.png']
2048,Mini pizzas,https://www.marmiton.org/recettes/recette_mini-pizzas_11897.aspx,5,,,,,,très facile,"['Préchauffer le four à 220°C.', ""Disposez sous la grille du four une feuille de papier aluminium, afin de le préserver si l'huile ou le fromage coule..."", ""Disposez sur cette même grille vos pains 'pitta', face lisse au-dessus."", 'Sur chaque pain, mettre une cuillère à soupe de chair de tomate, saler, poivrer (ajouter éventuellement les herbes de provence).', 'Ensuite, ajouter le jambon émincé, les champignons émincés et disposer quelques olives.', ""Recouvrir chaque pizza de fines tranches de mozzarella, y verser un filet d'huile d'olive."", 'Cuire à four chaud une petite demi-heure.', ""Vous pouvez bien entendu varier les garnitures à l'infini ! (poivrons, anchois, coeurs d'artichauts, saucisson,ananas...).""]",bon marché,4,10,25,35,['https://static.afcdn.com/relmrtn/lazyload.png']
2049,Poêlée de crosnes à la crème,https://www.marmiton.org/recettes/recette_poelee-de-crosnes-a-la-creme_29196.aspx,4.6,,,,,,facile,"['Remplir un torchon de gros sel, puis y déposer les crosnes.', ""Les frotter entre vos doigts pour leur ôter la pellicule qui les enveloppe, puis les rincer sous l'eau froide. Les déposer ensuite dans une marmite d'eau bouillante salée et les laisser cuire 15 min environ."", 'Les égoutter, puis les mettre à fondre dans une sauteuse beurrée et les laisser cuire 10 min sur feu doux.', ""Pendant ce temps, battre le jaune d'oeuf avec la crème, le sel et le poivre, puis verser le tout dans la sauteuse sur les crosnes sans cesser de remuer et en veillant à ne pas porter à ébullition."", 'Laisser mijoter quelques minutes sur feu très doux et les dresser sur un plat de service bien chaud.', 'Les napper de sauce, puis les saupoudrer de persil et de cerfeuil haché.']",moyen,4,25,25,50,['https://static.afcdn.com/relmrtn/lazyload.png']
2050,"Cake à la tomate, chèvre et basilic",https://www.marmiton.org/recettes/recette_cake-a-la-tomate-chevre-et-basilic_30140.aspx,4.5,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,"['Préchauffez le four à 180°C (Th 6).', ""Passez les tomates quelques secondes dans l'eau bouillante, puis pelez-les et épépinez-les."", ""Coupez-les ensuite en petits dés et faites-les revenir dans une poêle, avec 1 cuillère à soupe d'huile d'olive, et poivre."", ""Toute l'eau doit d'évaporer, retirez du feu."", ""Pendant que les tomates refroidissent, faites dorer les lardons, laissez-les s'égoutter sur un papier absorbant."", 'Emiettez le chèvre en gros morceaux, puis ajoutez les tomates, les lardons froids et le basilic.', ""Dans un bol, fouettez les oeufs, ajoutez la farine, et mélangez. Ajoutez l'huile, le lait chaud, le gruyère râpé et enfin le mélange chèvre + tomates + lardons."", ""Verser la préparation dans un moule à cake recouvert de papier sulfurisé et enfourner pendant 45 min, jusqu'à ce que la lame du couteau ressorte propre."", 'Laisser refroidir un peu, et démouler sur une grille.']",bon marché,4,35,45,80,['https://static.afcdn.com/relmrtn/lazyload.png']
2051,Tarte tatin aux endives et chavignol,https://www.marmiton.org/recettes/recette_tarte-tatin-aux-endives-et-chavignol_23918.aspx,4.8,"pizza, tarte, quiche",tarte salée,tarte tatin salée,,,facile,"['Coupez en quatre les endives, dans le sens de la longueur.', 'Les disposer dans une sauteuse et les faire revenir dans la moitié du beurre, à feu doux durant 25 min; elles doivent prendre une belle coloration blonde.', ""Dans un moule à manqué, versez l'autre moitié du beurre fondu et saupoudrez de la cuillère à soupe de sucre."", 'Préchauffez le four à 200°C (thermostat 6-7).', ""Disposez les quartiers d'endives en rosace, au fond du moule (le coeur au centre)."", ""Coupez les crottins de chèvre en tranches fines et disposez-les sur les endives, puis saupoudrez de la moitié de la cuillère d'herbes de provence; salez et poivrez."", 'Recouvrez avec la pâte feuilletée, le bord de la pâte doit glisser entre le moule et les endives.', 'Enfournez 20 min, la pâte doit se soulever et prendre une belle couleur blonde.', ""Prenez une assiette légèrement plus grande que le diamètre du moule, puis posez-la dessus, et d'un geste retournez l'ensemble."", 'Attendez 5 ou 6 secondes, et soulevez délicatement le moule.', 'Pour finir, saupoudrez avec la moitié des herbes de Provence restantes.']",moyen,4,25,40,65,['https://static.afcdn.com/relmrtn/lazyload.png']
2052,Courgettes aux oeufs,https://www.marmiton.org/recettes/recette_courgettes-aux-oeufs_26521.aspx,4.8,,,,,,facile,"['Dans une poêle faites fondre le beurre et mettre les courgettes coupés en rondelles avec un peu de sel et du poivre en les faisant dorer dans le beurre.', 'Une fois bien cuites, battre les oeufs et verser sur les courgettes. Laisser cuire sans retourner la préparation toujours dans la poêle et arroser de gruyère râpé sur la préparation.', 'Eteindre le feu, couvrir et laisser le gruyère fondre avec la chaleur de la préparation.', 'Ce plat se déguste chaud.']",bon marché,4,15,15,30,['https://static.afcdn.com/relmrtn/lazyload.png']
2053,salade russe venue d'Espagne (ensaladilla russa),https://www.marmiton.org/recettes/recette_salade-russe-venue-d-espagne-ensaladilla-russa_320699.aspx,4.5,salade,Salade de pomme de terre,,,,facile,"['Commencez par éplucher les pommes de terre, puis coupez-les en petits dés.', ""Portez un grand volume d'eau à ébullition, puis y plonger les pommes de terre et laisser cuire environ 10 min  jusqu'à ce que la pointe du couteau ressorte sans problème (attention à ce qu'elles ne soient trop cuites !)."", 'Égouttez-lez, rincez-les puis laissez-les refroidir.', ""Faites cuire les oeufs pendant 10 min dans de l'eau bouillante. Passez-les sous l'eau froide pour les faire refroidir et écalez-les."", ""Coupez les poivrons, les olives et les oeufs en petits morceaux, émiettez le thon et râpez l'oignon. Égouttez la macédoine."", 'Dans un saladier, mettez tous les ingrédients ensemble, et ajoutez la mayonnaise, la moutarde et le vinaigre.', 'Servez bien frais : en entrée ces proportions correspondent à 6 personnes et en plat unique il conviendra à 4 personnes.']",bon marché,4,30,10,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2054,Scotch eggs par Laurent Mariotte,https://www.marmiton.org/recettes/recette_scotch-eggs-par-laurent-mariotte_530120.aspx,5,entrée,,,,,facile,"['Faites cuire les œufs « mollets » dans une casserole d’eau bouillante salée pendant 6 minutes. Refroidissez dans une eau glacée.', 'Epluchez et taillez l’oignon. Versez dans la cuve d’un robot mixeur, puis ajoutez la farce de veau, le paprika, la moutarde, le persil lavé et équeuté ainsi que 2 jaunes d’oeufs (réservez les blancs pour la panure). Salez, poivrez et mixez le tout. Réservez en quatre boules égales.', ""Écalez les œufs très délicatement et placez-les sur un papier absorbant en les essuyant un peu. Découpez 4 carrés de film alimentaire et aplatissez en rond chaque boule de farce dessus. Placez l'œuf et repliez le tout afin de former une boule parfaite. Recommencez l’opération pour tous les œufs."", 'Fouettez les blancs d’œufs avec un peu de sel et de poivre et passez successivement dans une assiette creuse les scotch eggs (en ayant enlevé le film alimentaire) dans la farine, les blancs d’œufs et la chapelure. (Les deux dernières étapes peuvent être réalisées une deuxième fois afin de donner une belle croûte aux Scotch Eggs).', ""Chauffez l'huile à 170°C ou une casserole avec de l’huile de friture. Plongez les œufs panés dans le bain d’huile et laissez cuire 5 minutes en les retournant régulièrement afin d’unifier la coloration. Egouttez sur un papier absorbant."", 'Dressez les œufs coupés en deux dans un saladier garni d’un mélange de salades.']",bon marché,4,30,15,45,"['https://assets.afcdn.com/recipe/20210219/118054_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.png', 'https://assets.afcdn.com/recipe/20210327/118878_w314h314c1cx2752cy1548cxt0cyt0cxb5504cyb3096.webp']"
2055,Simple quiche aux champignons,https://www.marmiton.org/recettes/recette_simple-quiche-aux-champignons_24330.aspx,4.1,,,,,,facile,"['Foncer un moule à tarte avec la pâte brisée et la piquer à l’aide d’une fourchette.', 'La mettre à cuire au four à 240°C (thermostat 8)  avec des haricots secs pendant 20 min.', 'Pendant ce temps, nettoyer, essuyer et émincer les champignons puis les faire revenir à feu très doux dans une poêle beurrée.', 'Les arroser du jus d’1 citron, saler, poivrer; ajouter la moutarde et laisser cuire jusqu’à évaporation complète du jus de cuisson.', 'Battre ensuite les œufs entiers avec la crème et le gruyère râpé puis saler et poivrer le tout.', 'Sortir la pâte du four, la garnir de la préparation aux champignons puis l’enfourner 20 min à 210°C (thermostat 7).']",moyen,4,30,45,75,['https://static.afcdn.com/relmrtn/lazyload.png']
2056,Terrine de canard noisettes et pistaches de Brigitte,https://www.marmiton.org/recettes/recette_terrine-de-canard-noisettes-et-pistaches-de-brigitte_33172.aspx,4.8,entrée,entrée froide,"terrine, pâté",,,facile,"['Cuisson et repos : 1h de cuisson + 2h de repos au four + 1 nuit (ou 24 h) au réfrigérateur', 'Détacher avec un couteau effilé la peau des deux magrets.', ""Tapisser le fond de la terrine avec les deux peaux, se chevauchant légèrement et remontant sur les bords en épousant bien la forme de la terrine. Puis déposer l'un des deux magrets."", ""Hacher le persil, les échalotes et l'ail."", 'Hacher grossièrement le deuxième magret et le mélanger à la chair de porc hachée.', 'Mélanger.', 'Ajouter l’oeuf, la farine, le mélange persil-échalotes-ail, l’huile d’olive. Puis les herbes de Provence, le sel, le poivre. Mélanger.', 'Enfin les noisettes et les pistaches concassées, les baies de poivre vert, les zestes d’orange confite coupés en petits morceaux et le petit verre d’alcool.', 'Malaxer bien le tout jusqu’à complète homogénéïté.', 'Poser cette farce sur le magret dans la terrine. Appuyer. Presser bien pour que tout soit bien tassé. Disposer quelques feuilles de laurier à la surface.', 'Fermer et enfourner dans un four non préchauffé, pour 1 heure à 220/230°C (thermostat 7-8). Puis laisser la terrine dans le four éteint pendant 2 ou 3 heures.', 'Au bout de ce laps de temps, préparer un sachet de gelée au Porto.', 'Vider doucement le gras liquide de la terrine. Remplacer par la gelée de manière à recouvrir légèrement l’ensemble.', 'Laisser une nuit au réfrigérateur.']",moyen,4,30,1,31,"['https://assets.afcdn.com/recipe/20160404/587_w314h314c1cx1111cy1500.webp', 'https://assets.afcdn.com/recipe/20100120/2587_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20131229/12471_w314h314c1cx1632cy1224.webp']"
2057,Flan de courgettes au Thermomix,https://www.marmiton.org/recettes/recette_flan-de-courgettes-au-thermomix_382840.aspx,0,entrée,entrée froide,flan salé,,,très facile,"['Préchauffez le four à 180\xa0°C (th. 6).', 'Coupez les courgettes en très fines rondelles au couteau sur une planche.', 'Déposez-les dans la cuve de votre Thermomix. Faites dorer dans l’huile d’olive pendant 3 min / 120 °C / vit. cuillère / sens inverse.', 'Salez, poivrez, puis lancez la cuisson pendant 10 min / 95 °C / vit. cuillère / sens inverse. Réservez dans un moule à tarte beurré.', 'Mélangez les œufs, le fromage, le basilic et le lait pendant 40 sec / 0 °C / vit. cuillère / sens inverse. Versez ensuite cette préparation sur les courgettes.', 'Enfournez pour 35 minutes. Ce flan peut se consommer aussi bien chaud que froid, en bouchées apéritives, en accompagnement d’une soupe ou d’une salade.']",bon marché,4,10,35,45,['https://static.afcdn.com/relmrtn/lazyload.png']
2058,soupe de betterave chaude,https://www.marmiton.org/recettes/recette_soupe-de-betterave-chaude_62156.aspx,4.6,entrée,entrée chaude,soupe,,,très facile,"['Éplucher, couper les pommes de terre et les betteraves. Les faire cuire dans le bouillon de volaille.', 'Saler poivrer.', ""Une fois le tout cuit, mixer et rajouter le fromage fondu et c'est prêt!""]",bon marché,4,10,35,45,['https://static.afcdn.com/relmrtn/lazyload.png']
2059,Salade de pamplemousse à l'avocat,https://www.marmiton.org/recettes/recette_salade-de-pamplemousse-a-l-avocat_26024.aspx,4.3,salade,salade avocat,,,,très facile,"['Peler le pamplemousse à vif et détacher les segments de pulpe.', ""Couper l'avocat en lamelles."", ""Mêler l'avocat et le pamplemousse et arroser de crème mélangée au jus de citron et à la ciboulette finement ciselée.""]",bon marché,4,20,0,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2060,Feuilletés aux escargots,https://www.marmiton.org/recettes/recette_feuilletes-aux-escargots_22470.aspx,4.6,entrée,"feuilleté, brick",feuilleté,,,très facile,"['Préchauffer le four à 160°C .', ""Egoutter les escargots et les champignons, émincer l'échalote. Réchauffer les feuilletés pendant 10 à 15 min dans le four."", ""Dans une casserole, sur feu doux, faire fondre doucement l'échalote dans le beurre sans la laisser colorer. Ajouter les champignons, verser la crème et laisser mijoter à feu doux pendant 5 min."", 'Saler, poivrer. Ajouter les escargots, réchauffer 2 à 3 min. La sauce doit être onctueuse.', 'Répartir cette garniture dans les feuilletés chauds, saupoudrer de persil. Servir sans attendre.']",moyen,4,15,10,25,['https://static.afcdn.com/relmrtn/lazyload.png']
2061,Gaspacho espagnol,https://www.marmiton.org/recettes/recette_gaspacho-espagnol_25593.aspx,4.3,entrée,entrée froide,"gaspacho, soupe froide",,,très facile,"[""Mixer les tomates, le poivron rouge épépiné, le concombre entier, 2 petits oignons jaunes et l'ail."", 'Ajouter le jus du citron et le bouillon. Assaisonner.', 'Mettre au réfrigérateur, et servir glacé.', ""Servir à part des dés d'1/2 concombre, croûtons de pain et oignons blancs hachés."", ""Accomagner d'une tartine de fromage frais aux herbes.""]",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2062,Soupe aux épinards,https://www.marmiton.org/recettes/recette_soupe-aux-epinards_28184.aspx,4.7,entrée,entrée chaude,soupe,,,très facile,"[""Faites chauffer de l'huile d'olive dans une cocotte-minute, y faire un suer l'oignon quelques minutes."", 'Ajouter la carotte en rondelles, les pommes de terre et les épinards.', ""Ajouter 750 ml d'eau, le bouillon cube émietté, l'origan et le sel."", 'Laisser cuire 15 mn à la cocotte-minute.', 'Passer le tout au mixer avec le beurre, la crème fraîche.', 'Assaisonnez de sel et poivre à votre convenance.', 'Bon appétit.']",bon marché,4,15,15,30,['https://static.afcdn.com/relmrtn/lazyload.png']
2063,Soupe froide courgette et tomate,https://www.marmiton.org/recettes/recette_soupe-froide-courgette-et-tomate_31545.aspx,4.8,entrée,entrée chaude,soupe,,,facile,"[""Pelez les gousses d'ail et mettez-les dans une marmite avec le bouillon, la moitié de l'huile et du sel."", 'Ebouillantez les tomates 10 sec, puis pelez-les, coupez les en deux et éliminez-en les graines. Hachez grossièrement la pulpe et ajoutez-la dans la marmite. Portez à ébullition et laisez cuire 5 mn à feu vif.', 'Lavez les courgettes, épongez-les et coupez-les en petits morceaux, ajoutez-les dans la marmite et laisser cuire 10 mn. Laissez refroidir.', ""Mixez la soupe avec le reste de l'huile, le basilic et je jus de citron."", 'Réservez au réfrigérateur, 2 h au moins.']",bon marché,4,20,15,35,['https://static.afcdn.com/relmrtn/lazyload.png']
2064,Tarte feuilletée aux courgettes,https://www.marmiton.org/recettes/recette_tarte-feuilletee-aux-courgettes_35609.aspx,4.5,"pizza, tarte, quiche",tarte salée,tarte aux légumes,,,facile,"['Râper les courgettes dans un gros saladier.', ""Couper les oignons en petits morceaux et les faire blondir dans une poêle avec de l'huile d'olive."", 'Mélanger les oignons blondis aux courgettes râpées.', 'Ajouter un oeuf et le fromage râpé ; mélanger pour lier les aliments.', 'Assaisonner avec le sel et le poivre. Y ajouter quelques pincées de noix de muscade râpée.', 'Dans un plat à tarte, dérouler la pâte feuilletée sur du papier sulfurisé. Piquer la pâte avec une fourchette.', ""Verser la préparation et étaler pour obtenir une surface lissée. Saupoudrer de chapelure. Arroser d'un filet d'huile d'olive."", 'Faire cuire 30 mn environ à 220°C.']",bon marché,4,20,30,50,['https://static.afcdn.com/relmrtn/lazyload.png']
2065,Cake à la feta et tomates cerise,https://www.marmiton.org/recettes/recette_cake-a-la-feta-et-tomates-cerise_22921.aspx,4.5,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,"['Mélanger la farine et les oeufs.', ""Ajouter l'huile et le vin blanc, ensuite le gruyère, les herbes de Provence, la levure, la feta, les graines (en garder quelques unes pour le dessus) et terminer par les tomates cerises."", 'Remplir aux 2/3 un moule à cake beurré et fariné. Parsemer des dernières graines.', 'Cuire au four à thermostat 5 (150°C) pendant 45 à 50 min.', ""Laisser refroidir sur une grille, et le couper en tranches lorsque c'est froid."", ""A consommer à l'apéritif, ou en entrée.""]",bon marché,4,20,50,70,"['https://assets.afcdn.com/recipe/20130924/37964_w314h314c1cx1424cy1903.webp', 'https://assets.afcdn.com/recipe/20150420/37965_w314h314c1cx1250cy1583.webp', 'https://assets.afcdn.com/recipe/20140803/48240_w314h314c1cx360cy480.webp']"
2066,Tarte salée à la ricotta,https://www.marmiton.org/recettes/recette_tarte-salee-a-la-ricotta_47663.aspx,4.7,,,,,,très facile,"['Dérouler la pâte brisée dans un plat à tarte.', 'Précuire la pâte à blanc, au four pendant environ 10 min, à 150°C (thermostat 5); la sortir du four.', 'Dans un saladier, mélanger la ricotta, les oeufs, le basilic coupé en morceaux et le jambon de Parme en fines lamelles; saler et poivrer', 'Verser le mélange dans le plat à tarte, et couper de fines tranches de tomates pour recouvrir la tarte. Ajouter également des feuilles de basilic, saler et poivrer à nouveau.', ""Enfourner le tout pendant 45 min, à 150°C (th 5), il faut que la ricotta s'épaississe.""]",bon marché,4,15,45,60,['https://static.afcdn.com/relmrtn/lazyload.png']
2067,Gaspacho,https://www.marmiton.org/recettes/recette_gaspacho_92502.aspx,4.7,entrée,entrée froide,"gaspacho, soupe froide",,,très facile,"['Laver les légumes et ôter la peau du concombre, épépiner les poivrons.', ""Mixer en une ou plusieurs fois (selon la capacité de votre mixeur) tous les ingrédients, en prenant bien soin de réduire en purée l'ail et l'oignon."", ""Ajouter de l'eau si la mixture est trop épaisse, l'huile, le vinaigre et le jus de citron et le basilic puis assaisonner."", 'Bien mélanger et mettre au frigo au moins une heure, avec ou sans glaçons.', ""Pour une préparation sans pulpe, une fois la recette réalisée, verser la préparation au travers d'une passoire avant de mettre au frais.""]",bon marché,4,15,0,15,"['https://assets.afcdn.com/recipe/20200508/110781_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20180306/77874_w314h314c1cx4344cy2896cxt0cyt0cxb8688cyb5792.webp', 'https://assets.afcdn.com/recipe/20120608/56615_w314h314c1cx256cy192.webp']"
2068,CREME DE TOMATES (Potage),https://www.marmiton.org/recettes/recette_creme-de-tomates-potage_20751.aspx,4.3,entrée,entrée chaude,soupe,,,très facile,"[""Eplucher la gousse d'ail. Eplucher l'oignon et le couper en rondelles."", 'Couper les tomates en 4 morceaux. Eplucher et laver les pommes de terre, les couper en morceaux.', ""Mettre tous ces ingrédients dans une casserole et recouvrir d'eau. Saler et porter à ébullition à feu moyen. Laisser mijoter à couvert 30 mn. Pendant ce temps, effeuiller le persil et le hacher, le réserver."", ""Passer le potage au moulin à légumes au-dessus et délayer la crème fraîche en réchauffant la soupe jusqu'à ébullition."", 'Retirer du feu.', 'Ajouter le morceau de beurre.', 'Verser dans une soupière chaude. Donner 2 à 3 tours de moulin à poivre et saupoudrer de persil haché.']",bon marché,4,15,30,45,['https://static.afcdn.com/relmrtn/lazyload.png']
2069,Taboulé,https://www.marmiton.org/recettes/recette_taboule_10912.aspx,4.5,salade,Taboulé,,,,facile,"['Rincez le boulghour pour enlever l’amidon, égouttez-le, puis mettez-le dans un saladier.', 'Versez de l’eau froide à hauteur (15 cl environ). Laissez gonfler 1h à 1h30. Les grains restent un peu fermes. Pendant ce temps mettez à tremper les raisins secs dans un bol d’eau froide.', 'Pressez les citrons, équeutez le persil et la menthe. Ciselez ces herbes séparément afin d’obtenir un bol rempli de persil et un demi-bol de menthe. Partagez les tomates en deux, épépinez-les, puis détaillez-les en petits dés.', 'Ebarbez, pelez et hachez les oignons blancs avec un peu de leur tige verte. Taillez le poivron (facultatif) en petits cubes.', 'Versez  le boulghour dans une passoire, laissez-le égoutter puis essorez-le avec les doigts pour enlever l’excédent d’eau. Versez-le dans un plat creux et ajoutez le persil, la menthe, les tomates, le poivron, les oignons et les raisins secs égouttés.', 'Mettez une cuillerée à café de sel dans un bol, ajoutez une bonne pincée de poivre, le jus de citron, et l’huile d’olive. Mélangez puis versez cette vinaigrette sur le boulghour ; mélangez de nouveau laisser macérer 2 h au réfrigérateur avant de servir.', 'Le boulghour est vendu en grandes surfaces, rayon semoules et produits diététiques. Il de ne faut pas le faire cuire, ni le confondre avec de la graine à couscous.']",bon marché,4,1,0,1,"['https://assets.afcdn.com/recipe/20190704/94694_w314h314c1cx2808cy1872cxt0cyt0cxb5616cyb3744.webp', 'https://assets.afcdn.com/recipe/20190704/94693_w314h314c1cx2880cy1920cxt0cyt0cxb5760cyb3840.webp', 'https://assets.afcdn.com/recipe/20190704/94690_w314h314c1cx2592cy1728cxt0cyt0cxb5184cyb3456.webp']"
2070,Rillettes de canard,https://www.marmiton.org/recettes/recette_rillettes-de-canard_13349.aspx,4.9,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,"['Découper les cuisses, les ailes, et les magrets.', 'Oter la peau, mais laisser la graisse qui entoure la chair.', 'Dans une cocotte en fonte, mettre les morceaux découpés, l’oignon, le thym effeuillé, les épices, et 200 g de graisse de canard.', 'Déposer dessus les morceaux de peau, côté gras vers l’intérieur.', 'Saler (10 g par kg). Mouiller avec 20 cl d’eau.', 'Amener à ébullition, puis baisser le feu, et laisser mijoter très doucement à couvert, pendant 3 h 30.', 'Après 2h, ôter les morceaux de peau.', 'Le temps écoulé, goûter pour rectifier l’assaisonnement, et poivrer au moulin.', 'Désosser les morceaux de canard, puis effilocher la viande à l’aide de 2 fourchettes.', 'Mélanger longuement, jusqu’à obtenir une masse souple et homogène.', 'Verser les rillettes encore chaudes dans une terrine. On peut y couler dessus de la graisse de canard ou du saindoux fondu.', 'Laisser refroidir, puis mettre au réfrigérateur au moins 12 h']",bon marché,4,20,330,350,['https://static.afcdn.com/relmrtn/lazyload.png']
2071,Tartelettes au saumon fumé et ciboulette,https://www.marmiton.org/recettes/recette_tartelettes-au-saumon-fume-et-ciboulette_315163.aspx,3,apéritif ou buffet,bouchée ou amuse-bouche,tartelettes et mini tarte,,,facile,"['Préchauffer le four à 180°C (thermostat 6).', 'Faire 4 disques de pâtes avec votre moule à tarte juste un peu plus grand.', 'Garnir vos moules de saumon.', 'Dans un saladier, battre la crème avec les œufs.', 'Introduire le jaune d’oeuf et la ciboulette et mélangez.', 'Verser sur le saumon', 'Enfourner 30 min environ.']",bon marché,4,15,30,45,['https://static.afcdn.com/relmrtn/lazyload.png']
2072,Terrine de lapin,https://www.marmiton.org/recettes/recette_terrine-de-lapin_17989.aspx,4.4,entrée,entrée froide,"terrine, pâté",,,moyenne,"['Désosser le lapin totalement (garder les abats).', 'Couper le porc en lanière.', 'Hacher le lapin (pas trop finement), puis réserver.', 'Hacher le porc (pas trop finement), puis réserver.', ""Battre les oeufs, puis mélanger avec l'ail et les oignons hachés."", 'Ajouter le lait, le sel et le poivre.', ""Mélanger l'ensemble avec la viande puis hacher le tout plus finement (pas trop)."", 'Barder la terrine ovale puis la remplir du mélange.', 'Mettre au four au bain-marie à 180°C (th 6) pendant 1h45.', 'Laisser reposer 2 jours après cuisson, au réfrigérateur.']",moyen,4,1,2,3,['https://static.afcdn.com/relmrtn/lazyload.png']
2073,Maquereaux du pêcheur,https://www.marmiton.org/recettes/recette_maquereaux-du-pecheur_32167.aspx,4.5,,,,,,très facile,"['Lever les filets.', ""Faire revenir le beurre dans une poêle, faire dorer les filets côté chair pendant 3 à 4 mn, 2 mn côté peau. Couper l'ail en morceaux et l'ajouter au poisson."", 'Déglacer avec le vinaigre pour la dernière minute de cuisson, poivrer et deguster avec des pommes de terre vapeur.']",bon marché,4,5,6,11,['https://static.afcdn.com/relmrtn/lazyload.png']
2074,Terrine aux deux saumons,https://www.marmiton.org/recettes/recette_terrine-aux-deux-saumons_14688.aspx,4.8,entrée,entrée froide,"terrine, pâté",,,très facile,"[""Plonger pendant 5 mn les filets de saumon dans l'eau à ébullition. Egoutter, mettre dans une assiette et couper en petits morceaux, puis couper de la même manière le saumon fumé."", ""Mixer les 2 saumons, y ajouter l'huile et le jus de citron. Ecraser le fromage à la fourchette, le saler et le poivrer."", ""Ajouter le saumon au fromage, mettre dans une terrine, décorer avec l'aneth ou la ciboulette."", 'Mettre au frais, servir le lendemain ou préparer le matin pour le soir.']",bon marché,4,15,10,25,['https://static.afcdn.com/relmrtn/lazyload.png']
2075,Queues de langouste froides parfumées,https://www.marmiton.org/recettes/recette_queues-de-langouste-froides-parfumees_54593.aspx,4.8,plat principal,fruits de mer,crustacés,,,très facile,"[""Remplir une très grande casserole d'eau additionnée de toutes les épices et herbes."", 'Vous pouvez rajouter toutes les épices que vous souhaitez.', ""Veillez simplement à bien équilibrer l'apport de chacune."", 'Placer les queues de langouste dans cette eau froide et porter à ébullition.', ""Lorsque l'eau frémit, compter 5 à 6 minutes en fonction de la taille des queues de langoustes."", 'Retirer du feu et laisser refroidir les queues de langouste dans le bouillon toute la nuit (au moins 12 h).', ""Si vous disposez d'un balcon, laissez votre casserole toute la nuit à l'extérieur mais couverte."", 'Les queues de langouste vont se charger du délicat parfum des épices.', 'Le lendemain couper les queues de langouste en deux dans le sens de la longueur et déguster froid avec de la mayonnaise.', 'Un plat simple et rapide à faire pour les grandes occasions.']",assez cher,4,12,5,17,['https://static.afcdn.com/relmrtn/lazyload.png']
2076,Tarte aux carottes et oignons,https://www.marmiton.org/recettes/recette_tarte-aux-carottes-et-oignons_21826.aspx,4.3,,,,,,très facile,"[""Peler les oignons, les couper en petits dés, et les faire fondre dans un peu d'huile."", 'Râper les carottes.', 'Battre la crème avec le carvi, et saler.', 'Rajouter l’œuf, et mélanger avec les carottes.', 'Taler la tarte dans un moule, et la piquer avec une fourchette.', 'Verser les oignons cuits sur la pâte, puis le mélange carottes - crème, et enfourner à th 6 (180°C), pendant environ 20 min.', 'Servir chaud ou froid.']",bon marché,4,20,20,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2077,Soupe aux fanes de carottes (ou verdure),https://www.marmiton.org/recettes/recette_soupe-aux-fanes-de-carottes-ou-verdure_32403.aspx,4.4,entrée,entrée chaude,soupe,,,très facile,"['Laver les fanes de carottes et les couper très grossièrement.', 'Eplucher les pommes de terre, les couper en rondelles.', ""Faire fondre le beurre dans une cocotte. Une fois fondu, y faire revenir l'oignon émincé pendant 2 mn à feu assez fort."", ""Ajouter les rondelles de pommes de terre avec les fanes. Faire revenir l'ensemble 5 bonnes minutes."", ""Y verser 1/2 litre d'eau, le bouillon, sel, poivre."", 'Dès que la préparation se met à bouillir, laisser cuire en couvrant 30 mn à feu doux.', 'Mixer le tout, remettre dans la cocotte, ajouter la crème fraîche et laisser cuire de nouveau 5 mn. Servir chaud.']",bon marché,4,20,30,50,['https://static.afcdn.com/relmrtn/lazyload.png']
